teff logg meta FUV NUV G3 G3_BP G3_RP U B V R I u g r i z J H Ks W1 W2 W3 H1 H2 H3 H4
29000.0 5.0 -1.0 21578969088.0 6229890560.0 278055488.0 517966112.0 108586656.0 1548651392.0 847684928.0 383033856.0 175892496.0 71281232.0 1478836480.0 673328640.0 247472416.0 120322840.0 61598480.0 18409668.0 6011175.0 2076045.125 365923.65625 103600.8984375 2615.58837890625 32733720426.05996 34585535902.538574 26719401449.781643 20220658561.480988
29000.0 4.0 0.2 20423778304.0 7485835264.0 320827776.0 601688128.0 123908040.0 1901905152.0 984898880.0 439970208.0 201194976.0 81018984.0 1816078720.0 777278720.0 283622912.0 137122416.0 69995176.0 20635166.0 6703038.5 2303558.75 404017.15625 113981.1875 2847.81103515625 29874447884.357765 32842341946.133896 24617769026.775978 18819691517.29024
29000.0 4.5 0.0 20500879360.0 6901278208.0 302479392.0 565590080.0 117403512.0 1745983360.0 925470912.0 415716224.0 190450688.0 76897648.0 1667272448.0 732485376.0 268281088.0 129997232.0 66440248.0 19706420.0 6415650.5 2209705.75 388343.5625 109721.828125 2751.584228515625 31099910195.780514 33904199475.77455 25243537330.455 18819026792.69143
29000.0 4.0 0.0 20457502720.0 7234527744.0 313287808.0 586772672.0 121381328.0 1841118464.0 960841408.0 429418144.0 196840944.0 79475912.0 1758760448.0 758368704.0 277294656.0 134314944.0 68702792.0 20300774.0 6606159.5 2273300.75 399390.6875 112789.6796875 2825.091552734375 30188353103.485165 32645542045.803474 24735319764.874523 18932851580.17284
29000.0 5.0 0.0 20663662592.0 6698019328.0 295539168.0 551726784.0 114998800.0 1687591040.0 900323520.0 407286208.0 186577072.0 75339688.0 1610759040.0 715088640.0 262727728.0 127445376.0 65059260.0 19348464.0 6301999.0 2171247.75 381656.5 107867.1953125 2708.633544921875 31371486017.183308 34755384414.24953 25693196325.770615 18909271721.490246
29000.0 5.0 0.5 19940950016.0 7206568960.0 313777824.0 587082176.0 121590488.0 1831665536.0 955569024.0 432682144.0 197611888.0 79490200.0 1748211840.0 758985600.0 278553664.0 134730512.0 68608640.0 20287340.0 6586241.0 2261943.5 396136.0625 111681.828125 2785.65087890625 30053953778.63766 34286527636.2889 24513346193.679596 18042876514.6526
29000.0 4.5 0.2 20536379392.0 7163516416.0 309998368.0 580442048.0 119935568.0 1806284288.0 949417920.0 426200416.0 194805152.0 78452520.0 1724183552.0 751308800.0 274612864.0 132810368.0 67745656.0 20046716.0 6515102.0 2240995.75 393204.53125 110988.5390625 2776.430908203125 31036336619.486942 34332137038.701286 25231573661.242138 18753916326.53897
29000.0 4.5 -0.5 21061087232.0 6564329472.0 290677888.0 542703744.0 113145136.0 1652013184.0 889697024.0 399268128.0 183303088.0 74222688.0 1578170624.0 704056384.0 258032384.0 125267616.0 64168448.0 19095730.0 6229460.5 2149434.0 378582.625 107123.421875 2698.8720703125 32219349876.41905 34001921907.039375 25987792135.019463 19566651799.848858
29000.0 3.5 0.5 19535316992.0 8052874240.0 346487200.0 649751104.0 134611424.0 2122606848.0 1055987264.0 474208608.0 218059344.0 87987816.0 2027136128.0 833599488.0 306722560.0 148981792.0 76036832.0 22300904.0 7236952.0 2479733.25 433851.96875 122098.0703125 3032.993896484375 26289489589.2779 29519130916.374943 22682515031.17943 18216001711.48851
29000.0 3.5 -0.5 20705499136.0 7318662656.0 317212544.0 593479808.0 123734504.0 1892094208.0 969140480.0 433159168.0 199981808.0 81173256.0 1808588544.0 764098432.0 281118336.0 136868544.0 70262224.0 20750648.0 6771520.0 2332287.25 410947.90625 116213.421875 2924.831298828125 29864989606.439022 30891381895.496033 24505386563.4166 19571211276.397827
29000.0 4.0 -0.5 20993122304.0 6873508864.0 300631712.0 562203712.0 116825080.0 1740176512.0 922311808.0 411794624.0 189202048.0 76620616.0 1663137024.0 727768512.0 266370192.0 129252880.0 66282120.0 19651536.0 6409116.5 2209644.25 389125.625 110070.703125 2770.982666015625 31593172899.01549 32925587680.162098 25497959411.313282 19621526491.39221
29000.0 3.5 -1.0 21087236096.0 7121521152.0 309515712.0 578692736.0 120856552.0 1830937344.0 946201600.0 422521984.0 195229712.0 79345384.0 1750645504.0 745842240.0 274393184.0 133665872.0 68705520.0 20323278.0 6638267.5 2288531.25 403737.0 114291.7109375 2887.640869140625 30953298294.33797 31116316065.577312 24992749300.82386 20050614612.827713
30000.0 4.5 -0.5 23967008768.0 7391387648.0 312145152.0 584833984.0 120590096.0 1817651712.0 959744832.0 428038304.0 195801872.0 78921336.0 1735071232.0 757851968.0 276011008.0 133518840.0 68167864.0 20175010.0 6563706.0 2259550.5 397328.9375 112324.1640625 2828.122802734375 36981748859.00545 38557331354.56407 29532028787.565514 22321003044.223804
30000.0 5.0 -0.5 24163012608.0 7183259648.0 304913792.0 570439232.0 118045568.0 1756504832.0 933648896.0 419343104.0 191731200.0 77263872.0 1675913600.0 739856320.0 270208096.0 130811128.0 66697672.0 19788762.0 6439760.0 2217389.0 389894.5625 110263.3515625 2778.085693359375 37255727095.321884 39540535074.924286 30054586850.453384 22433173833.126457
30000.0 5.0 0.5 22772498432.0 8051656192.0 334589472.0 628048896.0 128726656.0 1993629824.0 1023508544.0 460820000.0 209656512.0 83972592.0 1901475712.0 811321216.0 295923360.0 142644608.0 72416656.0 21309162.0 6902112.0 2365661.5 413697.5 116548.0546875 2904.593994140625 34413198360.311935 38840064982.06498 28025642207.87265 20664598597.35975
30000.0 4.5 0.0 23382829056.0 7757920256.0 324384160.0 608630016.0 124973536.0 1915921664.0 997024192.0 445117376.0 203171184.0 81665616.0 1828134144.0 787468288.0 286572192.0 138389728.0 70494152.0 20798674.0 6753525.5 2320919.0 407235.3125 114951.8125 2880.181640625 35517284248.38311 38325104141.14381 28744729665.89476 21546010522.77521
30000.0 3.5 -0.5 23049793536.0 8132406784.0 341932256.0 640960064.0 133030928.0 2084509696.0 1045497856.0 466012544.0 215102384.0 87142424.0 1990925824.0 823523712.0 302319840.0 147205264.0 75367496.0 22185350.0 7230894.0 2486920.0 437858.59375 123798.0390625 3114.059326171875 33311232094.68486 34136729517.35382 27237107406.795227 21849080684.43445
30000.0 3.5 0.5 21797033984.0 8809071616.0 369002272.0 692793088.0 143220608.0 2297311744.0 1125284352.0 503928864.0 231962976.0 93514888.0 2192384512.0 887406592.0 326036608.0 158600864.0 80745112.0 23645214.0 7665210.5 2622735.0 458366.65625 128880.4375 3196.2216796875 29189407292.078285 32423988797.10748 25349872473.498047 20419768733.695015
30000.0 4.0 0.0 23223322624.0 8116062720.0 336930944.0 633016000.0 129708160.0 2025380352.0 1037248064.0 461050016.0 210721344.0 84740576.0 1933133184.0 817174848.0 297125920.0 143552240.0 73183400.0 21518868.0 6985445.5 2398673.25 420834.40625 118721.453125 2971.45361328125 34137349308.354153 36600387224.09306 28014281027.32385 21593263107.4264
30000.0 5.0 0.2 23621777408.0 7788377088.0 323658944.0 607038976.0 124655824.0 1907801088.0 991271872.0 445513728.0 202919808.0 81385864.0 1819097984.0 785513920.0 286324928.0 138158704.0 70187464.0 20718420.0 6721045.0 2307783.5 404396.21875 114098.3671875 2855.291259765625 36123886917.49625 40003650130.4714 29321059962.800053 21554412548.872856
30000.0 3.5 -1.0 23471058944.0 7949797888.0 334883712.0 627420672.0 130395984.0 2028576384.0 1024462016.0 456268736.0 210748576.0 85479736.0 1938036480.0 806771456.0 296177312.0 144265472.0 73959632.0 21798954.0 7112288.0 2448551.0 431756.25 122230.1796875 3087.017578125 34604712828.50525 34479349267.82216 27773134044.352707 22356575622.348053
30000.0 4.5 -1.0 24359591936.0 7183294976.0 304672928.0 570362304.0 117877016.0 1758239360.0 937029824.0 417667360.0 191268928.0 77205520.0 1678736512.0 739880384.0 269525440.0 130506056.0 66705632.0 19777592.0 6440078.5 2218838.0 390510.5 110485.28125 2789.442626953125 37900065817.38517 38533170127.860504 29935943857.868416 22891674213.57962
30000.0 3.5 0.2 22350422016.0 8604891136.0 359548992.0 674899776.0 139540256.0 2225337088.0 1098118912.0 490592096.0 225948592.0 91186480.0 2123834368.0 865525056.0 317632832.0 154498896.0 78759144.0 23101580.0 7501581.5 2571733.75 450684.0 126974.0859375 3164.817626953125 30767880662.737057 33289309381.72821 26173821278.929874 21016088685.91205
30000.0 5.0 -1.0 24541927424.0 7002179072.0 298200544.0 557455936.0 115594352.0 1702994048.0 913340672.0 410022880.0 187642944.0 75709856.0 1625133568.0 723781312.0 264364192.0 128089312.0 65370836.0 19428030.0 6327050.5 2180155.5 383586.96875 108542.8671875 2740.235595703125 37933732830.29129 39417962696.885025 30403067741.03441 23010066878.981663
30000.0 4.0 0.2 23168051200.0 8370009600.0 344521184.0 648032960.0 132252824.0 2087053184.0 1061411456.0 471700960.0 215109024.0 86287648.0 1991195648.0 836186880.0 303486912.0 146387088.0 74474176.0 21852350.0 7081268.5 2428348.0 425291.6875 119853.3984375 2991.9013671875 33656441721.800346 36697772710.82234 27869337458.208755 21459304631.49985
30000.0 4.5 0.2 23399761920.0 8031461376.0 332013888.0 623738688.0 127523776.0 1977846784.0 1021387200.0 455787136.0 207566608.0 83225584.0 1886493696.0 806619456.0 292961856.0 141225936.0 71800576.0 21137936.0 6852365.0 2351888.0 411994.125 116184.609375 2903.8759765625 35292190148.45659 38669094602.73762 28706400321.05099 21460364058.646805
30000.0 4.5 0.5 22635163648.0 8304667648.0 343245152.0 645375680.0 131660744.0 2065404928.0 1054737792.0 471613376.0 214445392.0 85840656.0 1970347008.0 833336256.0 302779648.0 145790240.0 74047152.0 21731682.0 7032562.5 2409122.5 421064.0625 118549.3203125 2950.724853515625 33513886964.59591 37585471032.32658 27540941831.588104 20650073431.80303
30000.0 3.5 0.0 22486411264.0 8420218880.0 353130784.0 662432192.0 137236656.0 2173608704.0 1078560640.0 481616896.0 222062608.0 89777536.0 2075121408.0 849987904.0 312118720.0 151910624.0 77587920.0 22792692.0 7413988.5 2545223.75 446890.4375 126071.9296875 3152.090576171875 31420528333.5711 33437933106.850876 26418322853.480434 21199353465.038094
30000.0 5.0 0.0 23554902016.0 7515823616.0 316186464.0 592297728.0 122122616.0 1847227008.0 967675392.0 435074688.0 198570240.0 79826192.0 1761934080.0 766914944.0 280008320.0 135341984.0 68875272.0 20374968.0 6619890.5 2275868.5 399427.1875 112801.9375 2829.667236328125 36104672258.0181 39461565893.37624 29279419356.650887 21607414081.353928
30000.0 4.0 -0.5 23790358528.0 7742722560.0 324075904.0 608043456.0 125092184.0 1922430976.0 998116736.0 443091104.0 202967888.0 81855160.0 1835771136.0 786081856.0 286030464.0 138420736.0 70742080.0 20863506.0 6786742.5 2334614.5 410580.625 116025.09375 2919.471435546875 35914237218.12251 37063468151.6438 28828208694.989162 22307135771.6993
30000.0 4.0 0.5 22495825920.0 8635022336.0 355801312.0 669706944.0 136434416.0 2174148608.0 1094807936.0 487664160.0 222053040.0 88921472.0 2074380544.0 862971136.0 313354752.0 151015456.0 76727880.0 22450322.0 7261730.5 2485322.75 434156.28125 122143.4453125 3035.704833984375 31883917754.137524 35690599195.930534 26844206404.144104 20740912654.211002
30000.0 4.0 -1.0 24197218304.0 7521225216.0 316124800.0 592643392.0 122204320.0 1859189376.0 973911424.0 432070368.0 198149392.0 80032144.0 1775866752.0 766924480.0 279153920.0 135212048.0 69190648.0 20441988.0 6656107.5 2291738.75 403490.75 114136.078125 2882.048583984375 37082459161.53206 37207087821.38973 29304509891.41014 22854654801.10246
31000.0 4.0 0.2 25912387584.0 9253303296.0 368909792.0 695516672.0 141001104.0 2277766656.0 1139523200.0 504194624.0 229568096.0 91830624.0 2171489792.0 896397248.0 323968288.0 156113200.0 79187304.0 23149380.0 7488162.0 2563429.75 448450.9375 126283.5234375 3149.27587890625 37425685012.2918 40474937632.361084 31121648140.113857 24114931681.22668
31000.0 5.0 0.5 25817010176.0 8950461440.0 356775904.0 671721664.0 136352944.0 2167433472.0 1096037760.0 490708896.0 222493552.0 88766736.0 2065822336.0 867091456.0 314390112.0 151103936.0 76489008.0 22405178.0 7241773.0 2477487.75 432813.65625 121819.6953125 3033.38427734375 38903098682.61152 43506229865.310524 31773972320.381256 23519252489.911972
31000.0 3.5 -1.0 25676083200.0 8718515200.0 359502624.0 674378688.0 139866976.0 2219234816.0 1099257600.0 488951840.0 226025056.0 91591808.0 2118764288.0 865265536.0 317448032.0 154810736.0 79192632.0 23294050.0 7597098.0 2613240.5 460741.53125 130447.6171875 3289.86376953125 38038724579.233215 37571752539.51704 30349592055.831467 24490277888.95653
31000.0 4.5 0.5 25605496832.0 9220130816.0 366718112.0 691453888.0 139819056.0 2249281280.0 1131195008.0 503130272.0 228110672.0 90975504.0 2144064896.0 892081536.0 322345952.0 154849312.0 78405848.0 22912894.0 7399479.0 2530091.0 441711.40625 124245.7890625 3089.553466796875 37575846480.836784 41835275241.48999 31130963867.552143 23476324626.616962
31000.0 5.0 0.0 26662465536.0 8397484544.0 338331616.0 635827712.0 129772112.0 2019835264.0 1039979520.0 464791904.0 211425456.0 84648304.0 1925334784.0 822471744.0 298503776.0 143821056.0 72978504.0 21480726.0 6963119.5 2389130.25 418833.90625 118174.4296875 2962.166259765625 41039490471.33643 44336739756.84946 33098352271.876835 24538893222.338474
31000.0 4.5 -0.5 27028711424.0 8280215552.0 335249056.0 630144192.0 128651264.0 1997578112.0 1035033856.0 458872192.0 209268720.0 84018536.0 1905453056.0 815641472.0 295297760.0 142453008.0 72509352.0 21351532.0 6930622.0 2381044.25 418221.5625 118140.703125 2973.390625 41927613521.7943 43248986205.466225 33239786554.03045 25241458759.752754
31000.0 4.0 -1.0 27064369152.0 8416782848.0 341014784.0 641105920.0 131131392.0 2053364864.0 1053591424.0 465196224.0 212903648.0 85716192.0 1959812736.0 828310400.0 300124672.0 145110080.0 74045712.0 21776854.0 7078195.0 2432917.75 428019.625 121046.40625 3055.929931640625 41711264604.54902 41461084171.05338 32723620462.763435 25605676350.795406
31000.0 3.5 0.5 23933200384.0 9495758848.0 389514336.0 731769536.0 151230176.0 2455493632.0 1188042112.0 530704864.0 244751856.0 98700664.0 2342085376.0 936068288.0 343644704.0 167566656.0 85171656.0 24945336.0 8086346.5 2764434.0 482670.8125 135624.1875 3357.302490234375 32135096241.17104 35235167098.165146 27905170106.95388 22496122803.42835
31000.0 3.5 0.2 24495452160.0 9306113024.0 381039552.0 715743360.0 147920496.0 2391044096.0 1163582976.0 518784640.0 239352464.0 96608496.0 2280799744.0 916456576.0 336130176.0 163864496.0 83390672.0 24446902.0 7936001.5 2717958.75 475895.0625 134003.875 3334.026123046875 33825317331.202496 36163733686.95851 28719568137.84078 23104741932.39629
31000.0 3.5 0.0 24647444480.0 9137421312.0 375271552.0 704582080.0 145816704.0 2344509696.0 1146066560.0 510767488.0 235834384.0 95317080.0 2237011712.0 902569024.0 331177504.0 161494624.0 82319392.0 24158152.0 7854362.5 2693644.0 472578.125 133255.515625 3325.814697265625 34564539511.776054 36374809580.55648 28974266436.547333 23301467327.070133
31000.0 5.0 -1.0 27717914624.0 7845203968.0 319946272.0 600113344.0 123160008.0 1871326336.0 984236928.0 439097184.0 200315984.0 80495464.0 1784647040.0 778199488.0 282573536.0 136471184.0 69449648.0 20530954.0 6670923.0 2293979.75 403244.46875 114023.2734375 2878.788818359375 43470633040.06263 44509048462.88419 34322986086.53489 26013998082.407967
31000.0 4.0 0.0 25992673280.0 9004569600.0 361420928.0 680727232.0 138472912.0 2216707328.0 1115806848.0 493666016.0 225216128.0 90301104.0 2114103808.0 877700544.0 317690144.0 153286576.0 77917880.0 22821124.0 7394858.5 2534886.25 444254.625 125250.9609375 3132.358154296875 38078837805.46115 40490651916.54438 31297335327.723747 24270170537.479057
31000.0 4.5 0.2 26403055616.0 8941362176.0 355382112.0 669627520.0 135639456.0 2160926464.0 1097590400.0 487087776.0 221157696.0 88339672.0 2059598336.0 865141376.0 312438912.0 150228640.0 76147152.0 22314238.0 7217954.5 2472591.5 432650.875 121895.6640625 3044.040283203125 39637905784.91398 43062474468.11031 32329226276.145226 24327287548.105843
31000.0 5.0 -0.5 27304097792.0 8041114112.0 326789472.0 613387712.0 125633816.0 1926275840.0 1005025600.0 448628512.0 204458656.0 82057936.0 1836732416.0 794660032.0 288508096.0 139218848.0 70781504.0 20891516.0 6783010.0 2330804.25 409380.71875 115677.140625 2913.297119140625 42553468167.33453 44557725964.93619 33923288772.95473 25402082395.74608
31000.0 4.5 0.0 26409973760.0 8663732224.0 347738240.0 654462528.0 133100824.0 2098315520.0 1073149376.0 476356736.0 216768080.0 86795896.0 2000702080.0 845922368.0 306055776.0 147401952.0 74858672.0 21980858.0 7121553.0 2442588.0 428088.34375 120734.0703125 3022.806396484375 40048919709.327736 42823868585.46568 32397347276.9682 24436532407.465103
31000.0 3.5 -0.5 25238044672.0 8881656832.0 365512704.0 685924480.0 142115424.0 2267024640.0 1117295616.0 497232096.0 229733520.0 93001528.0 2163873792.0 879585472.0 322646944.0 157330768.0 80378112.0 23620872.0 7694779.0 2643938.0 465297.28125 131533.75 3303.641357421875 36635215942.9832 37177706999.277054 29807546899.631107 23971709182.20104
31000.0 4.0 -0.5 26613790720.0 8636672000.0 348700256.0 656023360.0 133902088.0 2114699904.0 1077123712.0 475860608.0 217537648.0 87455584.0 2017792640.0 846922880.0 306731776.0 148194224.0 75519704.0 22176384.0 7200701.0 2472727.25 434440.65625 122722.84375 3086.532470703125 40261443161.63578 41184565627.28498 32184876256.02826 25025695652.196205
31000.0 4.0 0.5 25208774656.0 9512655872.0 379994784.0 716767424.0 145137328.0 2363173376.0 1172190464.0 519941664.0 236428848.0 94426152.0 2252880128.0 922629696.0 333675808.0 160707392.0 81399120.0 23740480.0 7665542.0 2619081.75 457003.4375 128454.3515625 3188.2880859375 35405595807.08485 39321398690.825 30069780227.18665 23361092015.777958
31000.0 4.5 -1.0 27456727040.0 8060906496.0 327737952.0 615551552.0 125948520.0 1937387776.0 1012025920.0 448449504.0 204750128.0 82316648.0 1848462848.0 797448256.0 288846176.0 139450416.0 71062336.0 20959932.0 6809551.5 2341417.25 411698.0 116404.9609375 2938.88134765625 43126161929.63265 43333791052.26965 33700376102.86693 25840938211.31598
31000.0 5.0 0.2 26706698240.0 8678335488.0 345768832.0 650549056.0 132268304.0 2080918528.0 1063588544.0 475201152.0 215719024.0 86177400.0 1982877440.0 841084544.0 304732000.0 146598224.0 74260680.0 21814850.0 7061222.5 2419919.75 423606.09375 119403.71875 2985.509765625 40891236356.52275 44794261307.14975 33112056324.767166 24460343825.858727
