teff logg FUV NUV U u B g G3_BP V G3 r R i G3_RP I z J H Ks W1 W2 W3 H1 H2 H3 H4
6500.0 7.0 16735.07421875 5157450.0 14592687.0 14721235.0 15118145.0 14602245.0 13039507.0 12774127.0 9921599.0 10894671.0 9230066.0 7915907.5 7266672.0 5874023.0 5485685.0 2550925.5 1194480.5 468930.65625 94070.1328125 29132.537109375 948.2152099609375 7061.157387512861 8038.74447217789 10976.223389904104 17320.346895786282
6500.0 7.25 15721.40234375 4759171.5 14645502.0 14786268.0 15177650.0 14670834.0 13109419.0 12856849.0 9976818.0 10959935.0 9284673.0 7962663.0 7306926.0 5906087.0 5514896.0 2559914.75 1194980.625 469306.8125 94282.7578125 29229.05078125 954.0090942382812 6463.191916740735 7358.4921193323125 10182.197158298572 16020.380951287507
6500.0 7.5 15123.0322265625 4325754.0 14691504.0 14847593.0 15254195.0 14751465.0 13190131.0 12946660.0 10045157.0 11036712.0 9353874.0 8026373.0 7361605.0 5950195.0 5555279.5 2570300.75 1195667.125 469724.9375 94496.671875 29323.47265625 959.5286254882812 6071.632812282164 6912.151493646691 9668.63007079521 15175.66092868928
6500.0 7.75 14783.27734375 3857809.0 14745272.0 14916780.0 15349762.0 14847152.0 13277062.0 13039204.0 10114977.0 11110198.0 9420635.0 8088336.5 7414614.0 5993388.0 5594940.5 2581570.0 1196038.875 470065.4375 94699.9765625 29415.154296875 965.0156860351562 5821.125754497392 6625.538893023764 9348.772287992751 14644.480599606972
6500.0 8.0 14611.708984375 3382084.0 14799376.0 14984744.0 15444042.0 14943875.0 13368869.0 13141612.0 10187104.0 11190587.0 9490277.0 8150294.0 7467546.5 6036069.0 5633900.5 2592968.0 1196642.5 470296.875 94891.2890625 29505.435546875 970.6693115234375 5673.427484977801 6455.888021751028 9171.184607486091 14342.288839063902
6500.0 8.25 14561.693359375 2947909.75 14784096.0 14986575.0 15534538.0 15044262.0 13465241.0 13254310.0 10268192.0 11283205.0 9572285.0 8224664.5 7531094.0 6087326.5 5680748.5 2604951.5 1197792.125 470734.53125 95048.9375 29544.123046875 971.0081787109375 5604.849128046791 6377.00061577399 9104.807464605527 14217.665904532778
6500.0 8.5 14584.318359375 2572375.0 14697779.0 14922967.0 15624393.0 15148103.0 13560845.0 13369794.0 10350390.0 11376504.0 9655633.0 8301029.5 7596048.0 6139929.0 5728804.5 2617156.75 1199226.75 471573.8125 95328.9296875 29706.390625 982.9685668945312 5587.692191714648 6357.0068927343045 9111.206720614478 14208.66489641642
6500.0 8.75 14642.6650390625 2261028.0 14549504.0 14802327.0 15717345.0 15258549.0 13657429.0 13489178.0 10432767.0 11469916.0 9738179.0 8376028.5 7659637.5 6191319.5 5775635.5 2629795.5 1200872.25 472511.96875 95530.46875 29751.06640625 982.85595703125 5599.836779727344 6370.658044124905 9158.542221138294 14264.371866796711
6500.0 9.0 14703.1630859375 2007688.0 14348308.0 14632342.0 15810933.0 15373273.0 13753614.0 13610403.0 10514607.0 11562753.0 9819466.0 8449448.0 7721797.5 6241457.5 5821232.0 2642645.75 1202812.0 473506.59375 95825.9453125 29855.630859375 987.4114379882812 5623.799091296123 6397.919323087738 9221.069154376515 14343.693005642765
6500.0 9.25 14733.6484375 1801990.375 14104615.0 14420216.0 15900562.0 15489245.0 13847750.0 13731539.0 10594762.0 11655045.0 9898955.0 8520231.0 7782091.0 6289708.0 5865060.5 2655857.75 1205020.5 474531.46875 96135.421875 29977.24609375 993.6495361328125 5643.874357179323 6420.896579090869 9274.366117814692 14409.115021027012
6500.0 9.5 14692.78515625 1630155.875 13832125.0 14177053.0 15985906.0 15605694.0 13939325.0 13849642.0 10672760.0 11746957.0 9976417.0 8587665.0 7840498.5 6335658.0 5906759.0 2669332.75 1207252.625 475533.78125 96419.03125 30085.7734375 999.0176391601562 5642.338092420113 6419.324838805123 9290.126174006557 14417.283485214624
6750.0 6.5 53164.19921875 8706221.0 17708922.0 17783128.0 17980034.0 17177602.0 15127598.0 14663617.0 11260042.0 12306876.0 10314102.0 8742519.0 8015178.0 6414869.5 5970798.5 2732561.25 1263125.625 491305.875 97598.625 30044.986328125 962.5272827148438 21715.618213884256 24616.748140542873 31717.461699399246 50728.35073357437
6750.0 6.75 45066.921875 8391546.0 17860260.0 17943282.0 17981968.0 17188724.0 15159566.0 14702217.0 11292692.0 12346184.0 10352335.0 8780241.0 8047298.0 6441828.5 5995720.0 2737460.0 1263281.0 491679.0625 97775.421875 30131.98046875 968.08447265625 18866.18384455913 21413.21198849893 27941.46509610644 44433.196096631
6750.0 7.0 38716.08203125 8029002.0 18010570.0 18103144.0 18007608.0 17218096.0 15202210.0 14748592.0 11331495.0 12388575.0 10393847.0 8821372.0 8081881.5 6470681.5 6022327.5 2743305.5 1263914.0 492190.96875 97941.4375 30204.27734375 972.2090454101562 16398.815404310782 18629.986096979323 24667.037211427425 39005.76622332042
6750.0 7.25 34130.79296875 7609005.0 18145936.0 18249646.0 18062902.0 17273010.0 15258670.0 14806502.0 11377212.0 12434139.0 10437579.0 8864313.0 8117709.5 6500898.5 6050156.5 2750766.75 1264869.875 492738.0 98090.2265625 30249.732421875 973.635009765625 14426.327633296822 16402.797958093215 22040.797232979883 34671.57320783706
6750.0 7.5 30927.849609375 7121393.0 18264986.0 18381654.0 18142690.0 17354058.0 15333016.0 14884608.0 11434286.0 12491014.0 10489820.0 8913514.0 8159048.5 6535054.0 6081407.5 2760051.25 1266156.625 493395.5 98235.2421875 30266.91015625 971.8414916992188 12908.479120087539 14683.87111212486 20022.310352948058 31349.781270997824
6750.0 7.75 28856.72265625 6570755.0 18363672.0 18495180.0 18237156.0 17452528.0 15427694.0 14990490.0 11504727.0 12570726.0 10555953.0 8969879.0 8207021.0 6573214.0 6116044.0 2770967.5 1267662.625 494086.90625 98508.5078125 30377.13671875 977.6004028320312 11825.026324600978 13455.012317577737 18584.065411225416 28984.00505693841
6750.0 8.0 27516.689453125 5941901.5 18502604.0 18648352.0 18348652.0 17555834.0 15528565.0 15095231.0 11582534.0 12654291.0 10629956.0 9037184.0 8263967.0 6619394.5 6158213.5 2782285.0 1268863.25 494689.28125 98778.9375 30491.943359375 983.9797973632812 11059.979491705217 12584.635693521353 17575.876695153027 27321.54252538994
6750.0 8.25 26694.396484375 5276321.5 18638146.0 18797980.0 18477552.0 17674640.0 15638224.0 15206943.0 11666664.0 12740424.0 10708125.0 9110102.0 8325243.5 6669627.5 6204112.0 2795004.25 1269878.0 495282.5 99050.4296875 30609.318359375 990.6446533203125 10558.351376217615 12012.459721923862 16928.064806643248 26243.002443156995
6750.0 8.5 26245.916015625 4640991.0 18697880.0 18876308.0 18618486.0 17817336.0 15764066.0 15344991.0 11761667.0 12841345.0 10795627.0 9188366.0 8391300.0 6723065.0 6252741.5 2809794.75 1271206.625 495933.6875 99334.140625 30732.421875 997.6756591796875 10272.265154522293 11685.327567192264 16578.40070598511 25643.91062799594
6750.0 8.75 26040.361328125 4067746.0 18678234.0 18881808.0 18758580.0 17964072.0 15896447.0 15495309.0 11866358.0 12957507.0 10896558.0 9278596.0 8467430.0 6784237.5 6308275.5 2825002.5 1273477.125 496737.28125 99629.3671875 30854.8515625 1004.3319702148438 10132.511046753978 11525.537333911218 16432.522796940317 25370.82001135373
6750.0 9.0 25983.955078125 3577870.0 18583754.0 18818900.0 18900540.0 18116720.0 16028697.0 15648327.0 11972709.0 13073733.0 10998781.0 9371363.0 8545473.0 6847392.0 6365700.0 2840443.5 1276241.375 497840.5 99932.828125 30976.333984375 1010.66455078125 10085.301254574322 11471.364577045264 16415.69564694166 25302.976034452553
6750.0 9.25 25993.61328125 3166341.5 18420640.0 18693008.0 19044900.0 18275690.0 16160849.0 15803631.0 12078669.0 13189366.0 11099655.0 9462373.0 8621926.0 6909069.0 6421608.5 2856132.5 1279219.25 499266.40625 100239.84375 31089.486328125 1015.914306640625 10085.893822488584 11471.829866411126 16463.827952671738 25338.70047739662
6750.0 9.5 26001.951171875 2821624.75 18196926.0 18509678.0 19187978.0 18439042.0 16292169.0 15960066.0 12183616.0 13305093.0 11198942.0 9550734.0 8696594.0 6968874.0 6475780.0 2871929.75 1282403.125 500708.625 100516.8828125 31149.802734375 1015.6682739257812 10102.166848586672 11490.206643880927 16529.15251686164 25403.169284182295
7000.0 6.5 133423.828125 12287333.0 21295016.0 21322048.0 21263512.0 20133640.0 17525424.0 16839590.0 12803991.0 13924344.0 11566803.0 9710306.0 8884595.0 7046058.5 6536303.5 2931848.75 1330011.5 514023.09375 101401.90625 31117.232421875 988.5624389648438 48178.087045855595 54392.46522238896 68837.29708863467 111127.9301674171
7000.0 6.75 111148.1796875 11982023.0 21520674.0 21556982.0 21233938.0 20122660.0 17544894.0 16868526.0 12827977.0 13953818.0 11597877.0 9742991.0 8911777.0 7070011.0 6558779.0 2936402.75 1330527.375 514413.03125 101555.265625 31164.423828125 990.0728149414062 41983.96969756149 47475.91796929769 60654.483633297175 97247.68181340542
7000.0 7.0 93303.6640625 11632428.0 21732288.0 21776708.0 21230026.0 20131062.0 17577490.0 16908532.0 12857454.0 13991258.0 11631724.0 9774415.0 8938331.0 7092287.0 6579397.5 2941295.5 1331503.625 514825.4375 101679.4765625 31171.89453125 987.7369995117188 36646.29514633617 41499.42247755962 53596.479661276935 85347.31702290814
7000.0 7.25 79013.6171875 11221822.0 21954740.0 22009486.0 21254524.0 20154974.0 17619926.0 16951746.0 12895021.0 14031000.0 11671571.0 9814830.0 8972030.0 7121034.0 6606000.0 2946888.0 1332796.25 515476.03125 101882.046875 31255.833984375 992.2308959960938 31984.323544637264 36267.660916358895 47418.43032557006 75003.83458868512
7000.0 7.5 67803.171875 10736382.0 22170688.0 22236812.0 21310266.0 20204800.0 17679492.0 17010922.0 12942702.0 14078562.0 11717804.0 9860817.0 9009743.0 7153103.0 6635414.0 2954005.25 1334609.0 516261.21875 102097.7421875 31339.447265625 996.3526000976562 27952.586629780923 31731.687491774283 42069.7457252418 66099.54658017721
7000.0 7.75 59719.23828125 10164227.0 22366264.0 22445886.0 21400570.0 20287350.0 17759322.0 17089896.0 13002357.0 14136069.0 11771425.0 9912331.0 9052312.0 7188850.5 6668170.5 2963201.0 1336688.25 517144.625 102319.171875 31419.30078125 999.8926391601562 24734.50242235002 28102.964811671925 37794.3932977646 59016.20769243236
7000.0 8.0 54087.07421875 9487826.0 22556236.0 22651212.0 21525602.0 20404130.0 17862564.0 17193950.0 13075900.0 14206094.0 11834332.0 9970816.0 9100741.0 7228997.0 6704796.5 2974694.5 1339016.375 518125.59375 102547.4296875 31490.814453125 1002.2879028320312 22258.366624103062 25303.105648728157 34504.57625879461 53582.9939445679
7000.0 8.25 50224.7734375 8684566.0 22786022.0 22893284.0 21667326.0 20531456.0 17981320.0 17313990.0 13159357.0 14291140.0 11907442.0 10035947.0 9154798.0 7273148.0 6744891.0 2986990.75 1341130.625 519027.59375 102806.265625 31565.40234375 1004.2489624023438 20396.1188771116 23191.7653144057 32032.64444030788 49505.74091762019
7000.0 8.5 47732.53515625 7812523.0 22997132.0 23118452.0 21826236.0 20675322.0 18116522.0 17451038.0 13258249.0 14394728.0 11997668.0 10117007.0 9222469.0 7327886.0 6794555.5 3000943.5 1343234.625 519986.1875 103143.359375 31689.4765625 1009.9326171875 19114.248889264098 21735.30973516773 30344.064289256527 46709.94605808275
7000.0 8.75 46244.7109375 6946812.0 23154768.0 23295720.0 22015858.0 20847718.0 18268314.0 17603492.0 13370287.0 14507414.0 12098246.0 10209774.0 9299633.0 7390933.0 6851871.0 3017232.5 1345504.125 521017.6875 103514.71875 31843.578125 1018.228759765625 18316.497887563415 20826.845999452657 29316.893243313476 44985.76067887351
7000.0 9.0 45397.1484375 6137935.0 23226934.0 23394510.0 22218368.0 21046040.0 18435936.0 17784230.0 13490875.0 14631278.0 12203931.0 10303687.0 9377728.0 7454474.5 6909377.0 3035487.5 1347927.875 522138.3125 103887.59375 31993.13671875 1025.969482421875 17864.584916152944 20312.008366819733 28764.148481427885 44024.625678908924
7000.0 9.25 44953.19921875 5420153.5 23209430.0 23411714.0 22421742.0 21250118.0 18610642.0 17976218.0 13623346.0 14772131.0 12326103.0 10413168.0 9468955.0 7527887.5 6975767.5 3054011.5 1351161.625 523387.9375 104263.484375 32139.634765625 1033.2840576171875 17639.720273023424 20055.607676871707 28527.099180888716 43566.40469758405
7000.0 9.5 44730.8828125 4797950.0 23110778.0 23355066.0 22628466.0 21461600.0 18784796.0 18169460.0 13756157.0 14911566.0 12447321.0 10522710.0 9560151.0 7601731.5 7042573.0 3072666.75 1355247.75 524805.25 104641.53125 32281.875 1040.0506591796875 17547.783594325214 19950.725765940293 28473.425852121287 43400.08814491867
7250.0 6.5 318414.78125 16660585.0 25135950.0 25098814.0 24894508.0 23394128.0 20148998.0 19213858.0 14472425.0 15675436.0 12906557.0 10728492.0 9799642.0 7701691.5 7120969.0 3133619.0 1395794.75 536069.25 105073.921875 32087.20703125 1006.3043823242188 100924.86568425973 113487.56113169355 142017.86196918547 231790.91127738074
7250.0 6.75 262823.0 16376962.0 25474582.0 25448446.0 24826024.0 23351070.0 20149436.0 19224204.0 14485872.0 15687747.0 12928922.0 10759761.0 9824389.0 7726038.5 7144332.0 3138137.0 1396364.25 536765.0625 105320.484375 32209.7578125 1014.0797119140625 87776.26263203114 98876.82995162296 124632.60725846887 201815.8599475312
7250.0 7.0 219804.21875 16060571.0 25792258.0 25776808.0 24783898.0 23324894.0 20159738.0 19240742.0 14502813.0 15704181.0 12952188.0 10788953.0 9847646.0 7748325.0 7165545.5 3142410.75 1397338.5 537387.125 105510.6796875 32282.7734375 1017.6167602539062 77157.96382503668 87056.6502189699 110646.72912537235 177769.76525278547
7250.0 7.25 183167.84375 15693119.0 26094396.0 26087492.0 24768550.0 23317680.0 20184054.0 19269228.0 14526413.0 15730575.0 12980118.0 10818640.0 9871494.0 7770001.0 7185811.0 3146888.25 1398956.125 537979.1875 105631.484375 32283.833984375 1014.6614379882812 67406.99176583375 76175.36097591424 97743.29534741634 155819.45696773607
7250.0 7.5 153616.015625 15246157.0 26389302.0 26391218.0 24788124.0 23337872.0 20226436.0 19313868.0 14560037.0 15765219.0 13013981.0 10852744.0 9898752.0 7794202.5 7208192.0 3152443.25 1401022.25 538678.5625 105757.6171875 32283.58984375 1011.4339599609375 58922.49513430033 66686.12230558491 86501.3639584637 136827.90047161956
7250.0 7.75 130217.859375 14707329.0 26690118.0 26703324.0 24846566.0 23384484.0 20286604.0 19370540.0 14606097.0 15807637.0 13056850.0 10897117.0 9934125.0 7825245.0 7236609.5 3159367.0 1403482.125 539525.5 105993.3984375 32365.337890625 1014.8064575195312 51624.45078470977 58505.31547188919 76821.95406620964 120581.00259164476
7250.0 8.0 112569.2734375 14056534.0 26978158.0 27004748.0 24948004.0 23467430.0 20371574.0 19448140.0 14667524.0 15865245.0 13111131.0 10949820.0 9977360.0 7861913.0 7270350.5 3168350.5 1406333.625 540534.375 106259.7265625 32462.185546875 1019.1318969726562 45591.800463147236 51725.7943255773 68810.48201939641 107217.26315833346
7250.0 8.25 99241.671875 13245638.0 27286478.0 27327006.0 25092078.0 23584582.0 20481718.0 19549122.0 14744345.0 15935432.0 13176008.0 11012052.0 10027844.0 7904562.5 7309255.5 3179389.0 1409438.0 541691.0 106556.015625 32572.0625 1024.19140625 40549.599920087036 46044.29532193802 62110.16694527712 96090.06411097923
7250.0 8.5 89753.5234375 12251008.0 27624826.0 27676760.0 25275566.0 23740118.0 20618312.0 19678372.0 14834840.0 16016366.0 13248044.0 11079197.0 10082156.0 7950371.0 7350924.5 3192881.0 1412521.25 542938.875 106860.6640625 32686.82421875 1029.6025390625 36600.93026485076 41583.81010859618 56860.2355887982 87398.33135796658
7250.0 8.75 83479.703125 11150152.0 27935980.0 28000790.0 25484114.0 23923902.0 20782574.0 19840520.0 14946547.0 16126493.0 13342222.0 11163051.0 10151121.0 8006822.5 7402015.0 3208753.0 1415742.75 544272.875 107198.21875 32791.015625 1032.9630126953125 33774.02327687465 38383.10199718753 53110.97112952619 81190.58039423099
7250.0 9.0 79544.4140625 10017904.0 28194848.0 28279232.0 25717270.0 24131040.0 20967660.0 20024866.0 15078433.0 16259229.0 13458320.0 11268260.0 10237774.0 8077105.5 7465473.0 3226715.25 1419151.25 545716.5 107603.828125 32921.19921875 1037.573486328125 31908.98592601028 36267.13423268683 50661.612668588125 77106.6222270243
7250.0 9.25 77164.5 8918331.0 28384050.0 28496700.0 25990392.0 24376236.0 21171102.0 20224988.0 15221627.0 16396715.0 13579826.0 11380044.0 10329386.0 8152265.5 7533456.5 3247127.5 1422724.125 547247.75 108077.1953125 33108.29296875 1047.0045166015625 30762.708459981146 34963.9747784286 49191.228583036966 74607.8459579793
7250.0 9.5 75757.765625 7912218.0 28471198.0 28621254.0 26272838.0 24645446.0 21392878.0 20458720.0 15375774.0 16552777.0 13710508.0 11494389.0 10423556.0 8228617.0 7602257.0 3269178.25 1426465.0 548875.4375 108539.5546875 33284.5234375 1055.478759765625 30110.97751049457 34222.833486017465 48398.859571604444 73197.59573200518
7500.0 6.5 644962.0 21869602.0 29191082.0 29072656.0 28918496.0 27012160.0 23022402.0 21823374.0 16281442.0 17553504.0 14337263.0 11811230.0 10767395.0 8391492.0 7733621.5 3339553.75 1460109.5 557721.625 108624.2890625 33043.87890625 1025.802978515625 185583.2842300277 208043.9661349401 260091.41576387285 427762.366168013
7500.0 6.75 557304.8125 21625644.0 29689868.0 29582330.0 28787824.0 26906600.0 22991786.0 21792970.0 16275619.0 17554046.0 14349498.0 11832645.0 10785204.0 8409776.0 7751745.5 3342981.75 1461276.125 558510.375 108923.09375 33153.88671875 1030.7882080078125 167213.95212532816 187719.91978665488 235439.72155957398 384589.4990505468
7500.0 7.0 477895.75 21351406.0 30134854.0 30040430.0 28686818.0 26829506.0 22972086.0 21778184.0 16275093.0 17550482.0 14360380.0 11855596.0 10802937.0 8429550.0 7771328.5 3346465.0 1462397.375 559372.5 109195.7265625 33272.6484375 1037.4281005859375 150004.14577941425 168649.34928652164 212468.14050895954 344576.84437736
7500.0 7.25 406383.6875 21031804.0 30551478.0 30468608.0 28626574.0 26781766.0 22970792.0 21779086.0 16283269.0 17555772.0 14375623.0 11879386.0 10821421.0 8449026.0 7790316.0 3350201.5 1463950.5 560188.9375 109417.2265625 33355.94140625 1041.329345703125 133778.5351621986 150637.12327673225 190884.87497704462 307230.05819118355
7500.0 7.5 338288.9375 20654508.0 30956128.0 30882166.0 28600984.0 26758652.0 22987402.0 21796476.0 16300365.0 17570392.0 14396417.0 11906102.0 10841431.0 8469301.0 7809525.5 3354377.5 1466176.625 560991.5625 109595.328125 33404.35546875 1042.35498046875 117252.2890729101 132253.38626837876 168968.9530736665 269623.2861640422
7500.0 7.75 282632.1875 20189702.0 31350424.0 31285158.0 28615724.0 26766758.0 23023964.0 21832284.0 16327795.0 17592688.0 14422349.0 11936281.0 10863596.0 8491295.0 7830008.0 3359683.0 1468755.875 561853.25 109788.2421875 33463.640625 1044.2451171875 102820.6956768209 116160.47208843743 149831.82460038312 237027.5089539955
7500.0 8.0 237866.9375 19600912.0 31741066.0 31685310.0 28676100.0 26810836.0 23085246.0 21889128.0 16371630.0 17629036.0 14460518.0 11977432.0 10895009.0 8520356.0 7856783.0 3366627.5 1471829.0 562796.6875 109962.7578125 33484.31640625 1042.2099609375 90266.21254960547 102123.52538475083 133173.46620539876 208867.51674620458
